1553703812.5,1553703819.5,2_0,5_3,9_0,2_1,5_2,2_0,10_1,9_0,2_1,5_2,2_0,10_1,9_0,2_1,5_2,1553703819.353279,1553703822.313069,2_0,False,1553703822.313122,1553703822.313122
1553703825.14,1553703829.3,2_0,6_1,9_0,2_1,6_3,2_0,6_1,9_0,2_1,6_3,2_0,6_1,9_0,2_1,6_3,1553703829.129699,1553703834.746776,2_1,False,1553703834.74685,1553703834.74685
1553703841.65,1553703845.41,2_0,2_1,6_1,5_1,10_3,2_0,2_1,6_1,5_1,10_3,2_0,2_1,6_1,5_1,10_3,1553703845.24486,1553703847.98143,2_1,False,1553703847.981496,1553703847.981496
1553703860.83,1553703862.64,1_1,6_3,4_1,5_3,4_2,1_1,6_3,4_1,10_1,4_2,2_2,1_1,6_3,4_1,10_1,1553703862.475112,1553703864.371751,2_2,False,1553703864.371827,1553703864.371827
1553703877.74,1553703879.94,1_1,6_3,10_2,9_0,5_3,1_1,6_3,10_2,9_0,10_1,2_2,1_1,6_3,10_2,9_0,1553703879.770671,1553703882.346017,2_2,False,1553703882.346093,1553703882.346093
1553703900.38,1553703902.35,1_1,6_3,5_3,5_2,2_0,1_1,6_3,10_1,5_2,2_0,2_2,1_1,6_3,10_1,5_2,1553703902.176601,1553703904.612836,1_1,False,1553703904.612894,1553703904.612894
1553703909.44,1553703911.09,1_1,5_3,6_3,5_2,9_0,1_1,10_1,6_3,5_2,9_0,2_2,1_1,10_1,6_3,5_2,1553703910.94235,1553703913.095769,1_1,False,1553703913.095935,1553703913.095935
1553703918.68,1553703920.3,4_1,4_2,1_1,9_0,6_2,4_1,4_2,1_1,9_0,6_2,4_1,4_2,1_1,9_0,6_2,1553703920.144342,1553703921.992953,4_1,False,1553703921.993105,1553703921.993105
1553703936.83,1553703938.88,6_4,1_2,5_2,9_0,6_2,6_4,1_2,5_2,9_0,6_2,9_2,6_4,1_2,5_2,9_0,1553703938.705164,1553703940.954814,6_4,False,1553703940.95487,1553703940.95487
1553703950.91,1553703952.51,6_4,1_2,9_0,5_2,5_3,6_4,1_2,9_0,5_2,10_1,9_2,6_4,1_2,9_0,5_2,1553703952.321179,1553703954.489698,6_4,False,1553703954.489858,1553703954.489858
1553703960.94,1553703962.51,6_4,1_2,5_2,6_2,9_0,6_4,1_2,5_2,6_2,9_0,9_2,6_4,1_2,5_2,6_2,1553703962.320955,1553703968.938143,6_4,False,1553703968.938251,1553703968.938251
1553703974.11,1553703975.64,4_1,4_2,1_1,9_0,6_2,4_1,4_2,1_1,9_0,6_2,4_1,4_2,1_1,9_0,6_2,1553703975.470149,1553703977.348976,4_1,False,1553703977.349033,1553703977.349033
1553703983.5,1553703985.18,6_4,1_2,5_2,6_2,1_1,6_4,1_2,5_2,6_2,1_1,9_2,6_4,1_2,5_2,6_2,1553703985.000357,1553703987.329568,6_4,False,1553703987.329642,1553703987.329642
1553703999.11,1553704000.47,9_0,10_2,10_3,5_3,2_0,9_0,10_2,10_3,10_1,2_0,10_0,9_0,10_2,10_3,10_1,1553704000.296582,1553704006.548065,9_0,False,1553704006.548112,1553704006.548112
1553704028.33,1553704030.82,6_4,1_2,10_2,10_3,9_0,6_4,1_2,10_2,10_3,9_0,9_2,6_4,1_2,10_2,10_3,1553704030.618674,1553704032.834758,9_2,False,1553704032.834828,1553704032.834828
1553704066.61,1553704068.21,5_3,9_0,10_2,10_3,5_2,10_1,9_0,10_2,10_3,5_2,10_1,9_0,10_2,10_3,5_2,1553704068.029787,1553704071.146029,9_0,False,1553704071.146087,1553704071.146087
1553704078.21,1553704080.44,6_4,1_2,6_2,2_1,2_0,6_4,1_2,6_2,2_1,2_0,9_2,6_4,1_2,6_2,2_1,1553704080.265095,1553704082.569841,9_2,False,1553704082.56991,1553704082.56991
1553704102.24,1553704103.77,5_3,9_0,10_2,10_3,5_2,10_1,9_0,10_2,10_3,5_2,10_1,9_0,10_2,10_3,5_2,1553704103.590885,1553704110.456525,10_3,False,1553704117.967117,1553704117.967117
1553704121.33,1553704123.24,5_3,9_0,10_2,10_3,5_2,10_1,9_0,10_2,10_3,5_2,10_1,9_0,10_2,10_3,5_2,1553704123.060161,1553704128.209898,10_3,False,1553704137.329821,1553704137.329821
1553704142.51,1553704144.5,10_2,10_3,5_3,2_0,9_0,10_2,10_3,10_1,2_0,9_0,10_2,10_3,10_1,2_0,9_0,1553704144.319024,1553704150.061891,10_3,False,1553704159.189173,1553704159.189173
1553704162.64,1553704164.68,5_3,9_0,5_2,10_2,10_3,10_1,9_0,5_2,10_2,10_3,10_1,9_0,5_2,10_2,10_3,1553704164.498245,1553704181.677325,10_3,True,1553704193.289825,1553704193.289825
1553704202.24,1553704203.88,5_3,10_3,9_0,2_0,10_2,10_1,10_3,9_0,2_0,10_2,10_1,10_3,9_0,2_0,10_2,1553704203.698511,1553704221.193395,10_0,True,1553704221.193486,1553704221.193486
1553704226.88,1553704228.85,10_2,10_3,2_0,5_2,9_0,10_2,10_3,2_0,5_2,9_0,10_2,10_3,2_0,5_2,9_0,1553704228.669094,1553704231.988162,10_3,False,1553704231.988235,1553704231.988235
1553704267.44,1553704269.27,1_1,6_3,5_3,5_2,10_2,1_1,6_3,10_1,5_2,10_2,2_2,1_1,6_3,10_1,5_2,1553704269.104509,1553704271.217617,1_1,False,1553704271.217747,1553704271.217747
1553704276.5,1553704278.18,6_4,1_2,5_2,9_0,10_3,6_4,1_2,5_2,9_0,10_3,9_2,6_4,1_2,5_2,9_0,1553704277.994366,1553704281.311597,1_2,False,1553704281.311655,1553704281.311655
1553704285.11,1553704286.8,6_4,1_2,9_0,5_2,10_2,6_4,1_2,9_0,5_2,10_2,9_2,6_4,1_2,9_0,5_2,1553704286.610762,1553704289.763457,6_4,False,1553704289.763519,1553704289.763519
1553704311.41,1553704313.97,1_2,6_4,5_2,6_2,1_1,1_2,6_4,5_2,6_2,1_1,1_2,6_4,5_2,6_2,1_1,1553704313.79004,1553704315.914507,1_2,False,1553704315.914562,1553704315.914562
1553704321.15,1553704323.47,1_2,6_4,5_2,6_2,9_0,1_2,6_4,5_2,6_2,9_0,1_2,6_4,5_2,6_2,9_0,1553704323.289706,1553704325.050579,1_2,False,1553704325.050632,1553704325.050632
1553704342.56,1553704344.32,4_1,4_2,1_1,9_0,5_3,4_1,4_2,1_1,9_0,10_1,4_1,4_2,1_1,9_0,10_1,1553704344.131403,1553704345.898874,4_1,False,1553704345.898932,1553704345.898932
1553704354.04,1553704355.77,4_1,4_2,5_1,2_1,6_1,4_1,4_2,5_1,2_1,6_1,4_1,4_2,5_1,2_1,6_1,1553704355.577937,1553704357.27706,4_1,False,1553704357.277118,1553704357.277118
