2018-07-31 11:01:07.614000

6_0_S1_L2_Pan_X.xef :  [num_images: 1632, video_time: 88.514999279, FPS: 18]
10_2_S4_L6_X_TwoPanels.xef :  [num_images: 1826, video_time: 103.460999819, FPS: 17]
10_3_S4_L6_X_ThreePanels.xef :  [num_images: 1755, video_time: 96.8260000114, FPS: 18]
1_2_S4_L6_Scroll_Down.xef :  [num_images: 1630, video_time: 88.5170003529, FPS: 18]
2_1_S4_L6_X_Horizontal.xef :  [num_images: 1934, video_time: 102.913000301, FPS: 18]
5_1_S4_L6_SwitchPanel_Left.xef :  [num_images: 2388, video_time: 152.034999948, FPS: 15]
5_2_S4_L6_SwitchPanel_Right.xef :  [num_images: 2112, video_time: 119.909999752, FPS: 17]
5_4_S4_L6_SwitchPanel_Down.xef :  [num_images: 2043, video_time: 116.700999773, FPS: 17]
6_1_S4_L6_Pan_Left.xef :  [num_images: 2228, video_time: 127.638999796, FPS: 17]
6_3_S4_L6_Pan_Up.xef :  [num_images: 1718, video_time: 98.6259999027, FPS: 17]
6_4_S4_L6_Pan_Down.xef :  [num_images: 2075, video_time: 118.988999807, FPS: 17]
7_1_S5_L3_X_Measure.xef :  [num_images: -1, video_time: -1, FPS: -1]
6_0_S1_L2_Pan_X.xef :  [num_images: 1661, video_time: 99.1890001488, FPS: 16]
10_1_S3_L2_X_OnePanel.xef :  [num_images: -1, video_time: -1, FPS: -1]
10_4_S3_L3_X_FourPanels.xef :  [num_images: 1714, video_time: 111.224000086, FPS: 15]
1_1_S3_L8_Scroll_Up.xef :  [num_images: -1, video_time: -1, FPS: -1]
5_2_S3_L8_SwitchPanel_Right.xef :  [num_images: -1, video_time: -1, FPS: -1]
5_3_S3_L8_SwitchPanel_Up.xef :  [num_images: -1, video_time: -1, FPS: -1]
6_3_S3_L8_Pan_Up.xef :  [num_images: -1, video_time: -1, FPS: -1]
8_2_S3_L8_PIW_Close.xef :  [num_images: -1, video_time: -1, FPS: -1]
