2018-07-29 17:33:10.858000

6_0_S1_L2_Pan_X.xef :  [num_images: 1660, video_time: 74.9420000153, FPS: 22]
10_3_S2_L3_X_ThreePanels.xef :  [num_images: 1006, video_time: 51.5740001297, FPS: 19]
10_4_S2_L3_X_FourPanels.xef :  [num_images: 1319, video_time: 64.655000061, FPS: 20]
11_0_S2_L3_ContrastPresets_X.xef :  [num_images: 1157, video_time: 56.4899999237, FPS: 20]
1_0_S2_L3_Scroll_X.xef :  [num_images: 2269, video_time: 95.6670003967, FPS: 23]
1_1_S2_L3_X_Up.xef :  [num_images: 1947, video_time: 80.0950002518, FPS: 24]
1_2_S2_L3_X_Down.xef :  [num_images: 2099, video_time: 87.5849999599, FPS: 23]
2_0_S2_L3_Flip_X.xef :  [num_images: 2505, video_time: 115.782999697, FPS: 21]
2_1_S2_L3_X_Horizontal.xef :  [num_images: 2690, video_time: 112.992000057, FPS: 23]
2_2_S2_L3_X_Vertical.xef :  [num_images: 2187, video_time: 91.3559998512, FPS: 23]
3_0_S2_L3_Rotate_X.xef :  [num_images: 2032, video_time: 84.1880001564, FPS: 24]
3_1_S2_L3_X_CW.xef :  [num_images: 2058, video_time: 87.07600037, FPS: 23]
3_2_S2_L3_X_CCW.xef :  [num_images: 2148, video_time: 91.0409998455, FPS: 23]
4_0_S2_L3_Zoom_X.xef :  [num_images: 2477, video_time: 107.498999386, FPS: 23]
4_1_S2_L3_X_In.xef :  [num_images: 2759, video_time: 115.142000004, FPS: 23]
4_2_S2_L3_X_Out.xef :  [num_images: 2646, video_time: 111.301999899, FPS: 23]
5_0_S2_L3_SwitchPanel_X.xef :  [num_images: 2682, video_time: 116.231000088, FPS: 23]
5_1_S2_L3_X_Left.xef :  [num_images: 2268, video_time: 95.5580002041, FPS: 23]
5_2_S2_L3_X_Right.xef :  [num_images: 2154, video_time: 91.4260000648, FPS: 23]
5_3_S2_L3_X_Up.xef :  [num_images: 2165, video_time: 94.9559995804, FPS: 22]
5_4_S2_L3_X_Down.xef :  [num_images: 2467, video_time: 105.002000111, FPS: 23]
6_0_S2_L3_Pan_X.xef :  [num_images: 2431, video_time: 103.154000338, FPS: 23]
6_1_S2_L3_X_Left.xef :  [num_images: 2331, video_time: 99.6390000038, FPS: 23]
6_2_S2_L3_X_Right.xef :  [num_images: 1524, video_time: 63.9100000458, FPS: 23]
6_3_S2_L3_X_Up.xef :  [num_images: 1420, video_time: 63.4080001469, FPS: 22]
6_4_S2_L3_X_Down.xef :  [num_images: 1384, video_time: 69.4870000381, FPS: 19]
7_1_S2_L3_Ruler_Measure.xef :  [num_images: 1792, video_time: 87.8980000858, FPS: 20]
7_2_S2_L3_Ruler_Delete.xef :  [num_images: 1838, video_time: 90.9439998245, FPS: 20]
8_0_S2_L3_PIW_X.xef :  [num_images: 1866, video_time: 91.8309998779, FPS: 20]
8_1_S2_L3_X_Open.xef :  [num_images: 1480, video_time: 73.9539997883, FPS: 20]
8_2_S2_L3_X_Close.xef :  [num_images: 1608, video_time: 78.2230001316, FPS: 20]
9_0_S2_L3_ManualContrast_X.xef :  [num_images: 1608, video_time: 78.4720000916, FPS: 20]
9_1_S2_L3_X_Increase.xef :  [num_images: 1568, video_time: 77.4479999638, FPS: 20]
9_2_S2_L3_X_Decrease.xef :  [num_images: 1370, video_time: 67.7439998875, FPS: 20]
10_2_S2_L6_X_TwoPanels.xef :  [num_images: 1830, video_time: 69.6279998035, FPS: 26]
10_3_S2_L6_X_ThreePanels.xef :  [num_images: 1855, video_time: 65.7750000172, FPS: 28]
10_4_S2_L6_X_FourPanels.xef :  [num_images: 1770, video_time: 68.7910000362, FPS: 25]
11_1_S2_L6_X_StdOne.xef :  [num_images: 1926, video_time: 68.3199999847, FPS: 28]
11_2_S2_L6_X_StdTwo.xef :  [num_images: 1725, video_time: 61.0389999676, FPS: 28]
1_1_S2_L6_Scroll_Up.xef :  [num_images: 1903, video_time: 65.234000124, FPS: 29]
1_2_S2_L6_Scroll_Down.xef :  [num_images: 1979, video_time: 70.2199998054, FPS: 28]
